Date,Day,Movement0D,Movement1D,Movement1W,Movement1M,Movement3M,Movement6M,Movement9M,Movement12M,BitcoinDate,Bitcoin1D,Bitcoin1W,Bitcoin1M,Bitcoin3M,Bitcoin6M,Bitcoin9M,Bitcoin12M,BitcoinCloseDate,BitcoinClose1W,BitcoinClose1M,BitcoinClose3M,BitcoinClose6M,BitcoinClose9M,BitcoinClose12M,BitcoinVolumeDate,BitcoinVolume1W,BitcoinVolume1M,BitcoinVolume3M,BitcoinVolume6M,BitcoinVolume9M,BitcoinVolume12M,SPYDate,SPY1W,SPY1M,SPY3M,SPY6M,SPY9M,SPY12M,CLDate,CL1W,CL1M,CL3M,CL6M,CL9M,CL12M,CornDate,Corn1W,Corn1M,Corn3M,Corn6M,Corn9M,Corn12M,WheatDate,Wheat1W,Wheat1M,Wheat3M,Wheat6M,Wheat9M,Wheat12M,Soybeans,Soybeans1W,Soybeans1M,Soybeans3M,Soybeans6M,Soybeans9M,Soybeans12M,GoldDate,Gold1W,Gold1M,Gold3M,Gold6M,Gold9M,Gold12M,CopperDate,Copper1W,Copper1M,Copper3M,Copper6M,Copper9M,Copper12M,sgdusdDate,sgdusd1W,sgdusd1M,sgdusd3M,sgdusd6M,sgdusd9M,sgdusd12M,Sentiment,ETHDate,DOGEDate,LTCDate,UST1YDate,UST10YDate,EuroDate,All_Twitter_Posts,Positive_Tweets,Negative_Tweet,Neutral_Tweets,Tweet_Average_Sentiment,News_Article_Count,News_Sentiment,Crypto_Global_Ranking
04-11-2021,Thursday,1,0,1,1,1,1,1,1,62941.80469,63254.33594,60352,49174.96094,39744.51563,53252.16406,46469.76172,13550.45117,61452.23047,58482.38672,51514.8125,40869.55469,57424.00781,44918.18359,13950.30078,32615846901,43657076893,35873904236,35185031017,69241316747,87301089896,29869951617,4662.930176,4580.220215,4309.870117,4408.859863,4177.060059,3920.780029,3336.25,80.18000031,84.38999939,77.58000183,68.05999756,66.44999695,58.45000076,37.02999878,563.75,542.5,540,546.75,750,556,396.25,782,750.5,756.25,714.75,737.75,649.5,607,1230.5,1237.25,1234.25,1403.5,1591.25,1404.5,1051,1776.599976,1791.5,1764.300049,1810.800049,1781.5,1842.599976,1891.5,4.373000145,4.392499924,4.228000164,4.334499836,4.565499783,3.766499996,3.094500065,0.74240154,0.742307842,0.736778498,0.739995301,0.748615026,0.75432986,0.733084083,-0.01,3982.248248,0.26017417,186.7144793,0.0014,0.0145,1.161558605,1316,539,160,617,0.098395529,5,0.134805195,95.91666667
05-11-2021,Friday,1,0,1,1,1,1,1,1,61460.07813,62941.80469,58470.73047,51486.66406,40865.86719,57441.30859,44898.71094,13950.48828,61125.67578,60622.13672,55361.44922,42816.5,56396.51563,47909.33203,14133.70703,30605102446,45257083247,49034730168,38226483046,69523285106,81388911810,35116364962,4699.259766,4562.839844,4319.569824,4429.069824,4169.140137,3916.399902,3406.459961,79.37000275,82.25,79.04000092,69.13999939,65.26999664,58.40000153,38.15000153,560,556.5,537,555,761,532.25,400,774.75,760,744.75,712.75,761,636.5,607.75,1210,1238.5,1250,1398.5,1590.5,1352.75,1061.5,1794.900024,1795.5,1759.300049,1799.800049,1788.900024,1840.5,1893.800049,4.332499981,4.386499882,4.164999962,4.349500179,4.535999775,3.785000086,3.088999987,0.7407462,0.741564691,0.736610234,0.740192473,0.749069273,0.754000008,0.736648262,0.01,3894.869399,0.254439935,185.2567946,0.0015,0.0147,1.160321837,1177,486,122,569,0.09029003,6,0.12031746,94.75
06-11-2021,Saturday,0,0,1,1,1,1,1,1,62088.07422,62447.89584,59188.77734,52770.65104,41841.22005,57098.85677,45891.48568,14011.56999,63272.72656,61157.41276,54842.96094,43999.46745,56716.47787,47774.50521,14615.75423,34111937741,42457016087,44959106916,38395681714,69160197863,79777621605,37029683788,4699.999837,4566.183268,4340.956543,4431.969889,4182.873373,3914.816569,3432.886637,79.95666758,82.52999878,78.36000061,68.71999868,65.14666494,58.24666723,38.49000041,557.3333333,558.5,535.5833333,554.6666667,761.75,535.1666667,401.6666667,772.5833333,764.4166667,745.1666667,714.8333333,764.3333333,635.1666667,607.3333333,1203.333333,1235.75,1247.333333,1407.666667,1598.5,1358,1067.666667,1802.266683,1794.699992,1760.333374,1784.366699,1806.900024,1835.333333,1896.43335,4.344999949,4.40416654,4.184999943,4.330500126,4.563666503,3.785333395,3.092000008,0.740740716,0.742466172,0.736425897,0.739259124,0.749460776,0.754328271,0.736666362,0.026666667,3807.49055,0.2487057,183.7991099,0.0015,0.0149,1.159085069,944,336,103,507,0.08249305,7,0.105829726,93.58333333
07-11-2021,Sunday,0,0,1,1,1,1,1,1,62716.07032,61953.98698,59906.82422,54054.63802,42816.57292,56756.40495,46884.26042,14072.65169,65419.77735,61692.6888,54324.47266,45182.43489,57036.4401,47639.67838,15097.80143,37618773035,39656948927,40883483665,38564880381,68797110619,78166331401,38943002613,4700.739909,4569.526693,4362.343261,4434.869955,4196.606608,3913.233235,3459.313314,80.54333242,82.80999756,77.68000031,68.29999796,65.02333323,58.09333293,38.82999929,554.6666667,560.5,534.1666667,554.3333333,762.5,538.0833333,403.3333333,770.4166667,768.8333333,745.5833333,716.9166667,767.6666667,633.8333333,606.9166667,1196.666667,1233,1244.666667,1416.833333,1606.5,1363.25,1073.833333,1809.633341,1793.899984,1761.366699,1768.93335,1824.900024,1830.166667,1899.06665,4.357499918,4.421833197,4.204999924,4.311500072,4.59133323,3.785666704,3.095000029,0.740735233,0.743367652,0.736241559,0.738325775,0.74985228,0.754656533,0.736684461,0.043333333,3763.801126,0.245838583,183.0702676,0.0016,0.0151,1.158466685,1083,353,111,619,0.06968174,7,0.098585859,93
08-11-2021,Monday,0,1,1,1,1,1,1,1,63344.06641,61460.07813,60624.87109,55338.625,43791.92578,56413.95313,47877.03516,14133.7334,67566.82813,62227.96484,53805.98438,46365.40234,57356.40234,47504.85156,15579.84863,41125608330,36856881767,36807860413,38734079049,68434023376,76555041196,40856321439,4701.47998,4572.870117,4383.72998,4437.77002,4210.339844,3911.649902,3485.73999,81.12999725,83.08999634,77,67.87999725,64.90000153,57.93999863,39.16999817,552,562.5,532.75,554,763.25,541,405,768.25,773.25,746,719,771,632.5,606.5,1190,1230.25,1242,1426,1614.5,1368.5,1080,1817,1793.099976,1762.400024,1753.5,1842.900024,1825,1901.699951,4.369999886,4.439499855,4.224999905,4.292500019,4.618999958,3.786000013,3.09800005,0.740729749,0.744269133,0.736057222,0.737392426,0.750243783,0.754984796,0.736702561,0.06,3720.111702,0.242971465,182.3414253,0.0014,0.0146,1.157848301,2125,786,165,1174,0.08244531,7,0.091341991,92.41666667
09-11-2021,Tuesday,1,1,1,1,1,1,1,1,67549.73438,63344.06641,61320.44922,53802.14453,46280.84766,58250.87109,47944.45703,15579.72949,66971.82813,61004.40625,53967.84766,45585.03125,55859.79688,49199.87109,15565.88086,42357991721,36150572843,34800873924,33546019517,71776546298,77049582886,39837841971,4707.25,4610.620117,4406.509766,4435.790039,4228.290039,3939.610107,3508.340088,82.16000366,83.36000061,78.86000061,66.84999847,65.56999969,59.97999954,38.54000092,551,568,533.25,548.5,766.75,547,409,769.25,774.5,739.25,711,768.5,648,607.75,1178,1236.25,1246.5,1439.5,1621,1385.75,1101,1826.099976,1787.5,1757,1728.599976,1835.599976,1820.900024,1940.800049,4.420000076,4.354499817,4.291999817,4.313000202,4.786499977,3.842499971,3.146500111,0.742291272,0.741218388,0.736539721,0.736941338,0.754939198,0.756429613,0.740197897,0.07,3632.732853,0.23723723,180.8837406,0.0017,0.0156,1.156611533,1885,676,205,1004,0.074763493,8,0.076854257,91.25
10-11-2021,Wednesday,1,0,1,1,1,1,1,1,66953.33594,67549.73438,60963.25391,54734.125,45599.70313,55847.24219,49207.27734,15479.5957,64995.23047,63226.40234,57484.78906,45593.63672,56704.57422,52149.00781,15332.31543,48730828378,37746665647,42637331698,34319709073,61308396325,80820545404,34149115566,4670.259766,4613.339844,4385.439941,4442.180176,4150.339844,3918.5,3583.040039,84.52999878,83.87000275,79.58999634,68.51000214,64.90000153,60.24000168,37.34000015,555.5,578.25,530,548.75,747.25,552,405.75,783,798.5,734,726.75,742.75,660,602.25,1200,1236.5,1240.5,1448.5,1614.5,1386.25,1097.75,1825.800049,1790.5,1756.599976,1727.300049,1837.199951,1785.800049,1955.599976,4.380000114,4.356999874,4.348999977,4.352000237,4.709000111,3.830499887,3.184000015,0.742252767,0.741894782,0.737876713,0.735510468,0.754295707,0.752592683,0.742467642,0.06,3545.354004,0.231502995,179.4260559,0.0017,0.0157,1.155374765,1846,668,207,971,0.074082008,9,0.062366522,90.08333333
11-11-2021,Thursday,1,0,1,1,1,1,1,1,64978.89063,66953.33594,63254.33594,57526.83203,45576.87891,56714.53125,52140.97266,15332.35059,64949.96094,62970.04688,56041.05859,44428.28906,49150.53516,51679.79688,15290.90234,35880633236,36124731509,41083758949,33723620826,75215403907,52054723579,25574938143,4659.390137,4630.649902,4368.310059,4446.080078,4130.549805,3915.860107,3543.26001,81.41000366,83.06999969,80.5,69.36000061,65.45999908,61.68000031,39.90999985,567.75,572,532.75,554.75,764.25,552.75,407,803,790.5,731.75,724,763,644,597.25,1204.5,1242.25,1226.5,1411,1666.25,1385,1106.75,1853.900024,1768,1751.900024,1749.699951,1825.199951,1776.099976,1879.300049,4.396999836,4.37349987,4.363999844,4.374499798,4.832499981,3.921499968,3.137000084,0.739393413,0.741729736,0.737800419,0.737022877,0.754068196,0.753210604,0.742390513,0.06,4730.384277,0.26116699,263.0867004,0.0017,0.0158,1.148593545,1275,511,135,630,0.088535755,10,0.047878788,88.91666667
12-11-2021,Friday,1,0,1,1,1,1,1,1,64863.98047,64978.89063,62941.80469,56038.25781,44439.69141,49735.43359,51675.98047,15290.90918,64155.94141,61452.23047,57401.09766,47793.32031,49716.19141,55888.13281,15701.33984,36084893887,32615846901,41684252783,31744259539,96721152926,63495496918,29772374934,4655.240234,4662.930176,4358.009766,4464.839844,4074.98999,3921.159912,3563.219971,81.20999908,80.18000031,80.58000183,68.91000366,65.75,60.20000076,41.79000092,569.25,563.75,523,566.75,757.5,549.25,422.5,814.25,782,736,753,750,665,607,1215,1230.5,1198.5,1408.75,1657,1376.25,1137,1860.800049,1776.599976,1760.800049,1758.300049,1814.699951,1764.300049,1878.800049,4.409500122,4.373000145,4.453999996,4.360499859,4.740499973,4.090000153,3.107500076,0.738405228,0.74240154,0.736854494,0.736501753,0.749990642,0.753744245,0.741685748,0.05,4084.452393,0.169018999,158.0419159,0.0017,0.016,1.147707796,1453,500,196,758,0.072313271,1,0.085714286,87.75
13-11-2021,Saturday,1,0,1,1,1,1,1,1,65083.08333,64940.58724,62447.89584,56483.11588,45299.78125,49717.94922,53628.23307,15427.70573,63956.58464,61343.37891,57374.57292,47197.04167,49770.97266,55327.86198,15893.00781,34242850441,31945598749,39994765644,32088465229,83059934435,73014471389,31240169404,4666.593424,4675.040039,4367.589844,4463.77653,4093.186686,3909.289958,3563.036621,81.02666727,79.91000112,80.58333333,68.65000152,65.11000061,59.76000086,41.68333435,571.5833333,562.5,519.4166667,567.25,744.0833333,547.5833333,420.75,816.0833333,779.5833333,730.25,756.1666667,743.4166667,661.25,603.4166667,1224.083333,1223.666667,1197.666667,1396.916667,1646.333333,1379.083333,1136.75,1862.033366,1782.699992,1771.266683,1764.500041,1817.966634,1770.866699,1875.533366,4.432666779,4.35950009,4.506000042,4.359166622,4.726500034,4.10100015,3.122333367,0.73879842,0.74184976,0.738323768,0.737112601,0.749911904,0.754315575,0.741621574,0.046666667,4651.460449,0.261705995,258.0932007,0.0018,0.0161,1.145936299,1185,441,133,611,0.076723954,1,0,86.58333333
14-11-2021,Sunday,1,0,1,1,1,1,1,1,65302.1862,64902.28386,61953.98698,56927.97396,46159.8711,49700.46484,55580.48568,15564.50228,63757.22786,61234.52734,57348.04818,46600.76302,49825.75391,54767.59114,16084.67578,32400806994,31275350598,38305278505,32432670920,69398715944,82533445861,32707963874,4677.946615,4687.149903,4377.169922,4462.713216,4111.383382,3897.420003,3562.853272,80.84333547,79.64000194,80.58666484,68.38999939,64.47000122,59.32000097,41.57666779,573.9166667,561.25,515.8333333,567.75,730.6666667,545.9166667,419,817.9166667,777.1666667,724.5,759.3333333,736.8333333,657.5,599.8333333,1233.166667,1216.833333,1196.833333,1385.083333,1635.666667,1381.916667,1136.5,1863.266683,1788.800008,1781.733317,1770.700032,1821.233317,1777.43335,1872.266683,4.455833435,4.346000036,4.558000088,4.357833386,4.712500095,4.112000148,3.137166659,0.739191612,0.74129798,0.739793043,0.73772345,0.749833167,0.754886906,0.741557399,0.043333333,4626.358887,0.262912005,278.0075073,0.0018,0.0163,1.14505055,1390,495,140,755,0.084478809,1,0.291666667,86
15-11-2021,Monday,1,1,1,1,1,1,1,1,65521.28906,64863.98047,61460.07813,57372.83203,47019.96094,49682.98047,57532.73828,15701.29883,63557.87109,61125.67578,57321.52344,46004.48438,49880.53516,54207.32031,16276.34375,30558763548,30605102446,36615791366,32776876610,55737497453,92052420332,34175758344,4689.299805,4699.259766,4386.75,4461.649902,4129.580078,3885.550049,3562.669922,80.66000366,79.37000275,80.58999634,68.12999725,63.83000183,58.88000107,41.47000122,576.25,560,512.25,568.25,717.25,544.25,417.25,819.75,774.75,718.75,762.5,730.25,653.75,596.25,1242.25,1210,1196,1373.25,1625,1384.75,1136.25,1864.5,1794.900024,1792.199951,1776.900024,1824.5,1784,1869,4.479000092,4.332499981,4.610000134,4.356500149,4.698500156,4.123000145,3.15199995,0.739584804,0.7407462,0.741262317,0.738334298,0.749754429,0.755458236,0.741493225,0.04,4557.503906,0.256529003,262.7633972,0.0017,0.0163,1.144164801,1537,557,146,835,0.08884883,10,0.061097763,86.5
16-11-2021,Tuesday,1,0,1,1,1,1,1,1,63721.19531,65521.28906,63344.06641,57345.90234,45936.45703,46415.89844,54204.92969,16276.44043,60161.24609,67566.82813,61593.94922,44695.35938,43537.51172,48824.42578,16317.80859,46844335592,41125608330,51780081801,33451362600,74903638450,1.06E+11,31599492172,4679.419922,4701.47998,4447.689941,4462.120117,4169.919922,3857.070068,3552.570068,80.93000031,81.12999725,81.48000336,67.43000031,65.5,62.15999985,40.93999863,576,552,516.25,567.5,642.25,550.75,407.5,827.5,768.25,725,762.5,704,666.5,586.25,1255.75,1190,1205.75,1379.5,1584.75,1383.75,1139.5,1853.599976,1817,1794.5,1787.699951,1849.900024,1809.599976,1877,4.339000225,4.369999886,4.610499859,4.328000069,4.65199995,4.1875,3.127500057,0.738634288,0.740729749,0.741784751,0.738007367,0.750271976,0.756864786,0.741482258,0.05,4216.365234,0.237249002,230.5994263,0.0018,0.016,1.13664782,1757,585,190,982,0.075488413,7,0.041414141,87.5
17-11-2021,Wednesday,0,0,0,0,1,1,1,1,60139.62109,63721.19531,67549.73438,61548.80469,44686.75,43488.05859,48835.08594,15955.57715,60368.01172,66971.82813,62026.07813,44801.1875,42909.40234,49705.33203,16716.11133,39178392930,42357991721,38055562075,32194123075,56187365084,63695521388,31526766675,4701.5,4707.25,4463.720215,4440.939941,4165.939941,3873.709961,3600.159912,80.54000092,82.16000366,82.59999847,66.58000183,66.33000183,61.29000092,40.16999817,570.75,551,525.75,559,653.5,553.5,409,812,769.25,734,734.25,702.5,665.5,593.75,1252,1178,1218,1370,1588.25,1407.25,1150.25,1862.599976,1826.099976,1761.599976,1787.800049,1870.5,1805.800049,1874.599976,4.297500134,4.420000076,4.789500237,4.15350008,4.775000095,4.21999979,3.239500046,0.73708266,0.742291272,0.741592228,0.734262943,0.749046862,0.757891536,0.742517233,0.05,4287.59375,0.237487003,229.5041046,0.0018,0.0159,1.132118225,827,301,92,434,0.080856179,11,0.127272727,88.5
18-11-2021,Thursday,1,1,0,0,1,1,1,1,60360.13672,60139.62109,66953.33594,62043.16406,44741.88281,42944.97656,49709.08203,16685.69141,56942.13672,64995.23047,64261.99219,46717.57813,37002.44141,47093.85156,17645.40625,41388338699,48730828378,40471196346,37204312299,1.26E+11,54506565949,39006849170,4700.720215,4670.259766,4497.339844,4382.439941,4098.450195,3915.800049,3610.310059,78.33999634,84.52999878,82.37000275,64.58000183,65.27999878,63.38999939,41.43999863,575,555.5,532,560.5,660.5,559,417.5,824.25,783,736,737,698,677.25,598,1276.5,1200,1220.5,1358,1576,1423.5,1157,1861,1825.800049,1777.599976,1780,1866.400024,1801.5,1888.400024,4.215499878,4.380000114,4.75,4.027500153,4.699999809,4.308000088,3.196500063,0.737707913,0.742252767,0.741432726,0.734484017,0.751868427,0.758322597,0.743511021,0.05,4000.650879,0.221383005,204.4229126,0.0018,0.0154,1.132118225,1573,532,186,856,0.078378367,11,0.106439394,89.5
19-11-2021,Friday,0,0,0,0,1,1,1,1,56896.12891,60360.13672,64978.89063,64284.58594,46723.12109,36753.66797,47180.46484,17645.19141,58119.57813,64949.96094,65992.83594,49339.17578,40782.73828,46339.76172,17804.00586,38702407772,35880633236,40788955582,34706867452,88281943359,3.51E+11,49064800278,4708.439941,4659.390137,4524.419922,4410.560059,4121.970215,3839.659912,3612.090088,78.76000214,81.41000366,83.33999634,64.05000305,63.38999939,63.45999908,41.34999847,573,567.75,530,550.25,662.25,554.5,419,821,803,737,727.5,682.25,665,595.75,1265.5,1204.5,1227.75,1324.25,1547,1404,1170.25,1851.199951,1853.900024,1774.599976,1784.099976,1865.5,1768.099976,1873.5,4.311999798,4.396999836,4.650000095,4.06400013,4.558499813,4.212500095,3.197999954,0.737115264,0.739393413,0.743715644,0.732697368,0.749187171,0.752887309,0.744984448,0.05,4298.306641,0.233109996,218.1385803,0.0019,0.0157,1.136841536,1558,501,185,876,0.074032304,10,0.157040043,90.5
20-11-2021,Saturday,1,0,0,0,1,1,1,1,57499.70183,59205.46745,64940.58724,64857.13542,47579.30599,38034.76172,46506.8112,17698.08138,57509.48177,64685.28776,64731.94792,49408.16667,39623.38932,47436.92188,17808.36719,37480312442,35948720120,42495344178,34572929541,86205167860,2.51964E+11,45038218637,4709.626627,4658.006836,4527.026693,4423.803386,4137.516764,3840.609945,3594.530029,77.75666809,81.34333547,83.41999817,63.35333506,62.88999939,62.95666631,41.43666585,572.1666667,568.25,533,545.5,663.0833333,556.5,420.8333333,823.1666667,806.75,741.25,722.5833333,680,663.6666667,596.75,1265.083333,1208,1232.916667,1313.833333,1542.666667,1407.916667,1171.5,1847.999959,1856.200032,1777.066651,1781.666667,1867.699992,1757.766643,1870.93335,4.344666481,4.401166598,4.628833453,4.123333454,4.548333168,4.178500016,3.198499997,0.73611776,0.739064018,0.744001726,0.733310898,0.749896387,0.752721151,0.744864245,0.063333333,4409.931152,0.233024001,227.0796051,0.0019,0.016,1.133752267,1179,378,113,689,0.07949749,1,0.0875,91.5
21-11-2021,Sunday,1,1,0,0,1,1,1,1,58103.27474,58050.79818,64902.28386,65429.6849,48435.49088,39315.85547,45833.15755,17750.97136,56899.38542,64420.61459,63471.0599,49477.15755,38464.04037,48534.08203,17812.72851,36258217113,36016807003,44201732774,34438991630,84128392360,1.52928E+11,41011636996,4710.813314,4656.623535,4529.633463,4437.046712,4153.063314,3841.559977,3576.969971,76.75333405,81.27666727,83.5,62.65666707,62.38999939,62.45333353,41.52333323,571.3333333,568.75,536,540.75,663.9166667,558.5,422.6666667,825.3333333,810.5,745.5,717.6666667,677.75,662.3333333,597.75,1264.666667,1211.5,1238.083333,1303.416667,1538.333333,1411.833333,1172.75,1844.799968,1858.500041,1779.533325,1779.233358,1869.899984,1747.433309,1868.366699,4.377333164,4.40533336,4.60766681,4.182666779,4.538166523,4.144499938,3.199000041,0.735120257,0.738734623,0.744287809,0.733924429,0.750605603,0.752554993,0.744744043,0.076666667,4269.73291,0.226328,221.7719421,0.002,0.0163,1.130662998,1646,517,136,994,0.067858639,5,0.080473034,92
22-11-2021,Monday,1,1,0,0,1,1,1,1,58706.84766,56896.12891,64863.98047,66002.23438,49291.67578,40596.94922,45159.50391,17803.86133,56289.28906,64155.94141,62210.17188,49546.14844,37304.69141,49631.24219,17817.08984,35036121783,36084893887,45908121370,34305053719,82051616861,53891300112,36985055355,4712,4655.240234,4532.240234,4450.290039,4168.609863,3842.51001,3559.409912,75.75,81.20999908,83.58000183,61.95999908,61.88999939,61.95000076,41.61000061,570.5,569.25,539,536,664.75,560.5,424.5,827.5,814.25,749.75,712.75,675.5,661,598.75,1264.25,1215,1243.25,1293,1534,1415.75,1174,1841.599976,1860.800049,1782,1776.800049,1872.099976,1737.099976,1865.800049,4.409999847,4.409500122,4.586500168,4.242000103,4.527999878,4.110499859,3.199500084,0.734122753,0.738405228,0.744573891,0.734537959,0.751314819,0.752388835,0.74462384,0.09,4088.457764,0.219676003,209.15802,0.0021,0.0167,1.127573729,1516,511,155,850,0.076137512,9,0.073446068,91.09090909
23-11-2021,Tuesday,0,0,0,0,1,1,1,1,56304.55469,58706.84766,65521.28906,62237.89063,49562.34766,34700.36328,49612.10547,17817.08398,57569.07422,63557.87109,60692.26563,47706.11719,38705.98047,48378.98828,18621.31445,37485803899,30558763548,38434082775,35361168834,67359584098,47530897720,36992873940,4678.47998,4689.299805,4546.120117,4484.399902,4170.160156,3903.639893,3579.310059,76.45999908,80.66000366,82.61000061,65.54000092,63.86999893,60.22999954,41.70000076,576.25,576.25,533,539.5,652.25,547.25,422.25,846.5,819.75,743.75,722.75,667,645.5,590,1274.25,1242.25,1224,1301.25,1520.75,1395,1179,1795.5,1864.5,1787.099976,1801,1882.099976,1709.400024,1871.199951,4.421999931,4.479000092,4.550000191,4.22300005,4.472000122,4.114999771,3.263999939,0.732751071,0.739584804,0.742831707,0.737207592,0.751094699,0.753522694,0.743289948,0.1,4340.763672,0.226512,216.3889771,0.0024,0.0164,1.12421453,1434,542,138,757,0.085894809,9,0.075925926,89.27272727
24-11-2021,Wednesday,1,1,0,0,1,1,1,1,57565.85156,56304.55469,63721.19531,60893.92578,47727.25781,38795.78125,48415.81641,18370.01758,56280.42578,60161.24609,63039.82422,48960.78906,38402.22266,50538.24219,18364.12109,36635566789,46844335592,31064911614,32646349931,56211915803,53220811975,42741112308,4675.779785,4679.419922,4553.689941,4490.450195,4205.939941,3863.98999,3566.820068,78.48000336,80.93000031,83.98000336,67.62999725,66.01999664,59.54999924,42.45999908,580.25,576,537,544.5,660,560,427.5,856.5,827.5,759.75,718,663.25,658.25,596,1273.75,1255.75,1218.75,1337,1523.75,1412,1195.5,1793,1853.599976,1794.300049,1792,1882.5,1730,1834.800049,4.393499851,4.339000225,4.551499844,4.269000053,4.59100008,4.218500137,3.27850008,0.732182324,0.738634288,0.741894782,0.738530576,0.752807975,0.752502084,0.744302392,0.1,4239.981445,0.221825004,209.8065948,0.0022,0.0156,1.124492645,1195,438,144,614,0.077664138,10,0.169583333,87.45454545
25-11-2021,Thursday,1,1,0,0,1,1,1,1,58263.06836,56935.20313,61930.4082,61963.34375,48364.94922,38594.20313,49469.06055,18367.51661,54925.09571,60264.62891,61701.8086,47951.50391,38848.21094,49549.70508,18735.79297,39223157505,43011364261,32971938601,32656449750,53779325482,52782314328,47105338659,4670.204834,4690.459961,4566.189941,4492.100098,4198.764892,3841.26001,3580.670044,78.40999985,80.73500061,83.85000229,67.81499863,66.02999878,60.31500053,42.64999962,575.875,573.375,537.5,547.25,640.5,555.125,426.625,838.875,819.75,761.375,715.25,660.125,655.625,597.75,1262.875,1253.875,1227.5,1341,1518.125,1415.375,1193.125,1792.049988,1858.099976,1801.550049,1789.700012,1891.900025,1718.25,1832.050049,4.409749984,4.31825018,4.538499833,4.25699997,4.569250107,4.169000149,3.292750001,0.73143068,0.737858474,0.742134363,0.738929212,0.75367707,0.751316697,0.744255305,0.09,4274.743164,0.216325998,215.6349792,0.002,0.0148,1.120297551,1117,407,104,607,0.098069863,9,0.139225589,85.63636364
